CART  1.0  1.0  0.9970729111229377  0.9850746268656716  0.9785631517960602  0.9692639525478566  0.9657708249766012  0.9633235529474526  
RF  1.0  1.0  0.997881916865237  0.9880059970014993  0.9834293948126801  0.9835045970795024  0.9826496301277741  0.9823853704450719  
