CART  0.9966517857142857  0.9935897435897436  0.9886543535620053  0.9802594472645234  0.9754548079699682  0.9716216216216216  0.9713555675094137  0.9713555675094137  
RF  1.0  0.9962292609351433  0.9944591029023747  0.9911637525850724  0.9854172682645106  0.9829729729729729  0.9825174825174825  0.9825174825174825  
