CART  0.9966517857142857  0.9937591776798825  0.9862455425369333  0.9679554162312783  0.9629111266620014  0.9629535650850038  0.9656611509737882  0.9674666666666667  
RF  1.0  0.9963289280469897  0.9926133469179826  0.9806687565308255  0.9748075577326802  0.9790239363951619  0.9810367550153756  0.9826  
